12192111,JD397723,10/13/2020 08:01:00 AM,013XX S LOOMIS ST,041A,BATTERY,AGGRAVATED - HANDGUN,CHA PARKING LOT / GROUNDS,False,False,1233,12,28.0,28.0,04B,1167250.0,1893946.0,2020,10/20/2020 03:42:21 PM,41.864544223,-87.661500368,"(41.864544223, -87.661500368)"
12192270,JD394585,10/10/2020 03:15:00 AM,001XX W LAKE ST,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,122,1,42.0,32.0,08B,1175334.0,1901735.0,2020,10/17/2020 03:40:42 PM,41.885740288,-87.631590568,"(41.885740288, -87.631590568)"
12135738,JD332030,08/12/2020 01:20:00 PM,005XX E 32ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,211,2,4.0,35.0,26,1180539.0,1883677.0,2020,08/19/2020 03:51:00 PM,41.836069707,-87.613033345,"(41.836069707, -87.613033345)"
12049413,JD230031,05/11/2020 09:55:00 PM,039XX W THOMAS ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,1112,11,37.0,23.0,08B,1150101.0,1907054.0,2020,05/19/2020 03:40:10 PM,41.90086502,-87.724112886,"(41.90086502, -87.724112886)"
12025332,JD203712,04/07/2020 04:50:00 AM,011XX S MICHIGAN AVE,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,123,1,4.0,32.0,06,1177417.0,1895669.0,2020,04/14/2020 03:43:04 PM,41.869047845,-87.624125523,"(41.869047845, -87.624125523)"
12142104,JD338656,08/19/2020 09:45:00 PM,019XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1225,12,28.0,28.0,06,1163312.0,1897077.0,2020,08/26/2020 03:42:14 PM,41.873219626,-87.675868666,"(41.873219626, -87.675868666)"
12002629,JD177990,03/08/2020 12:01:00 AM,113XX S INDIANA AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,True,False,531,5,9.0,49.0,26,1179595.0,1829777.0,2020,03/15/2020 03:42:38 PM,41.688183975,-87.618141533,"(41.688183975, -87.618141533)"
12023864,JD202132,04/04/2020 05:19:00 PM,039XX S MICHIGAN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,HOTEL / MOTEL,False,False,213,2,3.0,38.0,10,1177806.0,1879008.0,2020,04/11/2020 03:42:29 PM,41.823320055,-87.623203203,"(41.823320055, -87.623203203)"
12110093,JD302399,07/19/2020 03:00:00 AM,001XX S LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1533,15,28.0,25.0,08B,1142152.0,1899093.0,2020,07/26/2020 03:41:17 PM,41.879170269,-87.75350806,"(41.879170269, -87.75350806)"
12020628,JD198476,03/30/2020 03:30:00 PM,006XX E 38TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,212,2,4.0,36.0,14,1181005.0,1879593.0,2020,04/06/2020 04:24:13 PM,41.824852184,-87.611449374,"(41.824852184, -87.611449374)"
